movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,year
49521,Man of Steel,12-06-2013,"Action, Adventure, Science Fiction",Zack Snyder,"Henry Cavill, Amy Adams, Russell Crowe, Michael Shannon, Kevin Costner","Christopher Nolan, Charles Roven",310946548.0753959,923228656.7970655,10.8861,6.641,16071,2013
37724,Skyfall,24-10-2012,"Action, Adventure, Thriller",Sam Mendes,"Daniel Craig, Judi Dench, Javier Bardem, Ralph Fiennes, Naomie Harris","Michael G. Wilson, Barbara Broccoli",280445482.0247916,1554501140.2909832,8.1929,7.26,16028,2012
118,Charlie and the Chocolate Factory,13-07-2005,"Adventure, Comedy, Family, Fantasy",Tim Burton,"Johnny Depp, Freddie Highmore, David Kelly, Helena Bonham Carter, Noah Taylor","Richard D. Zanuck, Brad Grey",247268049.15514588,783015488.9912953,9.6576,7.038,16029,2005
20352,Despicable Me,08-07-2010,"Family, Comedy, Animation, Science Fiction, Crime",Pierre Coffin,"Steve Carell, Jason Segel, Miranda Cosgrove, Dana Gaier, Elsie Fisher","Janet Healy, Chris Meledandri",101873220.64056939,802117635.9715302,13.6027,7.257,15970,2010
321612,Beauty and the Beast,16-03-2017,"Family, Fantasy, Romance",Bill Condon,"Emma Watson, Dan Stevens, Luke Evans, Kevin Kline, Emma Thompson","Todd Lieberman, David Hoberman",210145561.35770234,1662929062.4920528,10.3167,6.968,15957,2017
1317288,Marty Supreme,19-12-2025,"Drama, Thriller",Josh Safdie,"Timothée Chalamet, Gwyneth Paltrow, Odessa A'zion, Kevin O'Leary, Tyler, The Creator","Eli Bush, Timothée Chalamet",65000000,274459312,23.9735,7.4,1565,2025
560016,Monkey Man,03-04-2024,"Action, Thriller",Dev Patel,"Dev Patel, Sikandar Kher, Makrand Deshpande, Pitobash, Vipin Sharma","Erica Lee, Christine Haebler",10263126.854942314,36199722.33337159,22.3172,6.879,1371,2024
517302,Hatching,04-03-2022,"Horror, Fantasy, Drama",Hanna Bergholm,"Siiri Solalinna, Sophia Heikkilä, Jani Volanen, Reino Nordin, Oiva Ollila","Mika Ritalahti, Niko Ritalahti",4285899.533580496,558839.0562,19.9755,6.254,481,2022
646380,Don't Look Up,08-12-2021,"Comedy, Science Fiction, Drama",Adam McKay,"Leonardo DiCaprio, Jennifer Lawrence, Meryl Streep, Cate Blanchett, Rob Morgan","Adam McKay, Kevin J. Messick",89108480.64361368,940822.7841052514,23.2804,7.065,9232,2021
346698,Barbie,19-07-2023,"Comedy, Adventure",Greta Gerwig,"Margot Robbie, Ryan Gosling, America Ferrera, Ariana Greenblatt, Issa Rae","Robbie Brenner, David Heyman",153204557.23953238,1529022076.231869,22.9551,6.9,10955,2023
980477,Ne Zha 2,29-01-2025,"Animation, Fantasy, Adventure",Jiao Zi,"Lu Yanting, Joseph, Han Mo, Chen Hao, Lu Qi","Liu Wenzhang, Wang Jing",80000000,2259822417,21.4581,8.115,645,2025
150540,Inside Out,17-06-2015,"Animation, Family, Adventure, Drama, Comedy",Pete Docter,"Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader, Lewis Black",Jonas Rivera,237704573.9335153,1164903421.2359536,21.7661,7.91,23326,2015
8587,The Lion King,15-06-1994,"Animation, Family, Drama",Roger Allers,"Matthew Broderick, Moira Kelly, Nathan Lane, Ernie Sabella, James Earl Jones",Don Hahn,97755971.65991902,1658496448.549413,23.3093,8.252,19556,1994
858024,Hamnet,26-11-2025,"Drama, Romance, History",Chloé Zhao,"Jessie Buckley, Paul Mescal, Emily Watson, Joe Alwyn, Jacobi Jupe","Liza Marshall, Sam Mendes",35000000,100600000,25.2763,7.7,1217,2025
76341,Mad Max: Fury Road,13-05-2015,"Action, Adventure, Science Fiction",George Miller,"Tom Hardy, Charlize Theron, Nicholas Hoult, Hugh Keays-Byrne, Josh Helman","Doug Mitchell, George Miller",203746777.65729883,514607773.0906222,22.003,7.632,23928,2015
1175942,The Bad Guys 2,24-07-2025,"Family, Comedy, Crime, Adventure, Animation",Pierre Perifel,"Sam Rockwell, Marc Maron, Awkwafina, Craig Robinson, Anthony Ramos",Damon Ross,80000000,239449449,20.9488,7.664,740,2025
429617,Spider-Man: Far From Home,28-06-2019,"Action, Adventure, Science Fiction",Jon Watts,"Tom Holland, Jake Gyllenhaal, Samuel L. Jackson, Marisa Tomei, Jon Favreau","Kevin Feige, Amy Pascal",201484332.52365473,1426412394.529068,21.6446,7.396,16823,2019
1895,Star Wars: Episode III - Revenge of the Sith,17-05-2005,"Adventure, Action, Science Fiction",George Lucas,"Hayden Christensen, Ewan McGregor, Natalie Portman, Ian McDiarmid, Samuel L. Jackson",Rick McCallum,186275263.69687656,1401185612,7.5496,7.463,14812,2005
863,Toy Story 2,30-10-1999,"Animation, Comedy, Family",John Lasseter,"Tom Hanks, Tim Allen, Joan Cusack, Kelsey Grammer, Don Rickles","Karen Robert Jackson, Helene Plotkin",173918787.51500598,961143635.5940696,14.1611,7.605,14786,1999
324786,Hacksaw Ridge,07-10-2016,"Drama, History, War",Mel Gibson,"Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey","Bruce Davey, Brian Oliver",53655601.71161675,235148832.1333211,17.5865,8.189,14732,2016
466272,Once Upon a Time... in Hollywood,24-07-2019,"Comedy, Drama, Thriller",Quentin Tarantino,"Leonardo DiCaprio, Brad Pitt, Margot Robbie, Emile Hirsch, Margaret Qualley","David Heyman, Shannon McIntosh",119631322.43591999,493769039.00122815,14.7824,7.424,14718,2019
438631,Dune,15-09-2021,"Science Fiction, Adventure",Denis Villeneuve,"Timothée Chalamet, Rebecca Ferguson, Oscar Isaac, Jason Momoa, Stellan Skarsgård","Cale Boyter, Mary Parent",196038657.4159501,487920614.44255817,22.1895,7.78,14700,2021
607,Men in Black,02-07-1997,"Action, Adventure, Comedy, Science Fiction",Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn","Laurie MacDonald, Walter F. Parkes",180528785.04672897,1182243976.9300747,10.521,7.219,14715,1997
12155,Alice in Wonderland,03-03-2010,"Family, Fantasy, Adventure",Tim Burton,"Mia Wasikowska, Johnny Depp, Anne Hathaway, Helena Bonham Carter, Crispin Glover","Katterli Frauenfelder, Joe Roth",295284697.50889677,1514023726.9083629,10.4055,6.639,14711,2010
218,The Terminator,26-10-1984,"Action, Thriller, Science Fiction",James Cameron,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen",Gale Anne Hurd,19830945.139557265,242839838.70644847,18.0985,7.678,14447,1984
10528,Sherlock Holmes,23-12-2009,"Adventure, Crime, Mystery, Action",Guy Ritchie,"Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan","Lionel Wigram, Joel Silver",135057682.35782173,786378876.3863436,6.5479,7.219,14690,2009
1271,300,07-03-2007,"Action, Adventure, War",Zack Snyder,"Gerard Butler, Lena Headey, Dominic West, David Wenham, Vincent Regan","Bernie Goldmann, Gianni Nunnari",100926464.48862265,708165821.4565741,8.8507,7.196,14617,2007
353486,Jumanji: Welcome to the Jungle,09-12-2017,"Adventure, Comedy, Fantasy, Action",Jake Kasdan,"Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Rhys Darby","William Teitler, Matt Tolmach",118206878.26370758,1307288109,8.004,6.818,14385,2017
8966,Twilight,20-11-2008,"Fantasy, Drama, Romance",Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Ashley Greene","Wyck Godfrey, Greg Mooradian",55326172.88193848,588575958.4357115,17.5981,6.28,14315,2008
769,GoodFellas,12-09-1990,"Drama, Crime",Martin Scorsese,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco, Paul Sorvino",Irwin Winkler,61580527.92654935,115949549.89564653,21.555,8.453,14196,1990
10191,How to Train Your Dragon,18-03-2010,"Fantasy, Adventure, Animation, Family",Dean DeBlois,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill",Bonnie Arnold,243609875.44483984,731038888.6939502,10.9109,7.857,14249,2010
1894,Star Wars: Episode II - Attack of the Clones,15-05-2002,"Adventure, Action, Science Fiction",George Lucas,"Hayden Christensen, Ewan McGregor, Natalie Portman, Christopher Lee, Samuel L. Jackson","George Lucas, Rick McCallum",214747971.0950528,1162141444.7543302,6.7508,6.591,14216,2002
425,Ice Age,14-03-2002,"Animation, Comedy, Family, Adventure",Chris Wedge,"Ray Romano, John Leguizamo, Denis Leary, Goran Višnjić, Jack Black",Lori Forte,105584419.12173429,685864103.0308393,13.1089,7.37,14180,2002
264660,Ex Machina,21-01-2015,"Drama, Science Fiction",Alex Garland,"Domhnall Gleeson, Alicia Vikander, Oscar Isaac, Sonoya Mizuno, Corey Johnson","Allon Reich, Andrew Macdonald",20374677.765729886,50080161.97741934,7.1562,7.574,14150,2015
324552,John Wick: Chapter 2,08-02-2017,"Action, Thriller, Crime",Chad Stahelski,"Keanu Reeves, Common, Laurence Fishburne, Riccardo Scamarcio, Ruby Rose","Erica Lee, Basil Iwanyk",52536390.339425586,225302161.55532393,11.0446,7.337,14134,2017
274870,Passengers,21-12-2016,"Drama, Romance, Science Fiction",Morten Tyldum,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne, Andy Garcia","Ori Marmur, Michael Maher",147552904.70694605,406634547.02294517,5.226,6.952,14129,2016
557,Spider-Man,01-05-2002,"Action, Science Fiction",Sam Raimi,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson","Ian Bryce, Laura Ziskin",248749733.18510282,1470502034.655881,19.2855,7.324,20499,2002
102382,The Amazing Spider-Man 2,16-04-2014,"Action, Adventure, Science Fiction",Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan, Colm Feore","Matt Tolmach, Avi Arad",271984826.98026496,974976909.1122473,20.6859,6.531,14114,2014
280,Terminator 2: Judgment Day,03-07-1991,"Action, Thriller, Science Fiction",James Cameron,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Earl Boen","James Cameron, Van Ling",241102687.2246696,1223900052.3299487,15.5875,8.1,14117,1991
541671,Ballerina,04-06-2025,"Action, Thriller, Crime",Len Wiseman,"Ana de Armas, Keanu Reeves, Ian McShane, Anjelica Huston, Gabriel Byrne","Basil Iwanyk, Erica Lee",90000000,137408107,19.8377,7.239,2476,2025
324857,Spider-Man: Into the Spider-Verse,06-12-2018,"Animation, Action, Adventure, Science Fiction",Bob Persichetti,"Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali, Brian Tyree Henry","Phil Lord, Christopher Miller",115388539.54688638,506278926.63453823,18.9899,8.393,17049,2018
1197306,A Working Man,26-03-2025,"Action, Crime, Thriller",David Ayer,"Jason Statham, Jason Flemyng, Merab Ninidze, Maximilian Osinski, Cokey Falkow","David Ayer, Sylvester Stallone",40000000,88200711,20.2677,6.686,1846,2025
933260,The Substance,07-09-2024,"Horror, Science Fiction, Drama",Coralie Fargeat,"Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams","Eric Fellner, Coralie Fargeat",17960471.996149052,79351224.95757262,18.0127,7.136,5864,2024
4935,Howl's Moving Castle,09-09-2004,"Fantasy, Animation, Adventure",Hayao Miyazaki,"Chieko Baisho, Takuya Kimura, Akihiro Miwa, Tatsuya Gashûin, Ryunosuke Kamiki","Toshio Suzuki, Tomohiko Ishii",40903292.74748544,402300513.06432503,21.205,8.388,10953,2004
862,Toy Story,22-11-1995,"Family, Comedy, Animation, Adventure",John Lasseter,"Tom Hanks, Tim Allen, Don Rickles, Jim Varney, Wallace Shawn","Bonnie Arnold, Ralph Guggenheim",63374606.3,847440944.9722244,18.8242,7.971,19727,1995
121,The Lord of the Rings: The Two Towers,18-12-2002,"Adventure, Fantasy, Action",Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Andy Serkis","Peter Jackson, Barrie M. Osborne",141375747.63757643,1657652831.6742635,19.3353,8.415,23689,2002
106646,The Wolf of Wall Street,25-12-2013,"Crime, Drama, Comedy",Martin Scorsese,"Leonardo DiCaprio, Jonah Hill, Margot Robbie, Matthew McConaughey, Kyle Chandler","Riza Aziz, Leonardo DiCaprio",138198465.81128705,562520868.2863189,18.1032,8.028,25724,2013
1315303,Primate,01-01-2026,"Horror, Thriller",Johannes Roberts,"Johnny Sequoyah, Jessica Alexander, Troy Kotsur, Victoria Wyant, Gia Hunter","John Hodges, Walter Hamada",21000000,41235665,23.0987,6.481,556,2026
1007734,Nobody 2,13-08-2025,"Action, Thriller",Timo Tjahjanto,"Bob Odenkirk, Connie Nielsen, John Ortiz, Colin Hanks, RZA","Kelly McCormick, David Leitch",25000000,41618135,18.1429,6.941,1430,2025
1078605,Weapons,04-08-2025,"Horror, Mystery",Zach Cregger,"Julia Garner, Josh Brolin, Alden Ehrenreich, Austin Abrams, Benedict Wong","J.D. Lifshitz, Miri Yoon",38000000,269972492,18.6222,7.252,3220,2025
3558,"Girl, Interrupted",21-12-1999,Drama,James Mangold,"Winona Ryder, Angelina Jolie, Clea DuVall, Brittany Murphy, Elisabeth Moss","Cathy Konrad, Douglas Wick",77297238.89555822,93433433.66335534,16.452,7.6,4116,1999
64690,Drive,15-09-2011,"Drama, Thriller, Crime",Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac","Michel Litvak, John Palermo",21468687.07,114089812.80489378,12.5986,7.584,13501,2011
85,Raiders of the Lost Ark,12-06-1981,"Adventure, Action",Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman, John Rhys-Davies, Ronald Lacey",Frank Marshall,63751089.10891089,1381011406.8388667,10.6758,7.924,13521,1981
194662,Birdman or (The Unexpected Virtue of Ignorance),17-10-2014,"Drama, Comedy",Alejandro G. Iñárritu,"Michael Keaton, Emma Stone, Zach Galifianakis, Edward Norton, Andrea Riseborough","Arnon Milchan, Alejandro G. Iñárritu",24478634.428223845,140364697.41670892,5.903,7.444,13501,2014
103,Taxi Driver,09-02-1976,"Crime, Drama",Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle","Julia Phillips, Michael Phillips",10750293.497363795,161704986.86727592,13.6225,8.128,13316,1976
157350,Divergent,14-03-2014,"Action, Adventure, Science Fiction",Neil Burger,"Shailene Woodley, Theo James, Zoë Kravitz, Miles Teller, Jai Courtney","Pouya Shahbazian, Douglas Wick",115593551.46661259,392862796.12891155,11.7783,6.905,13382,2014
809,Shrek 2,19-05-2004,"Animation, Family, Comedy, Fantasy, Romance",Conrad Vernon,"Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas","Aron Warner, John H. Williams",255645579.67178398,1594298784.1574059,13.4228,7.31,13327,2004
530915,1917,25-12-2019,"War, History, Drama",Sam Mendes,"George MacKay, Dean-Charles Chapman, Mark Strong, Andrew Scott, Richard Madden","Pippa Harris, Michael Lerman",125927707.8272842,561718613.9082285,8.722,7.987,13430,2019
141,Donnie Darko,19-01-2001,"Fantasy, Drama, Mystery",Richard Kelly,"Jake Gyllenhaal, Jena Malone, James Duval, Drew Barrymore, Beth Grant","Nancy Juvonen, Adam Fields",8180369.848,13633949.745906267,9.8298,7.764,13308,2001
131634,The Hunger Games: Mockingjay - Part 2,18-11-2015,"Action, Adventure, Science Fiction",Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks","Nina Jacobson, Jon Kilik",217329896.16778544,887559350.7264162,6.597,6.9,13254,2015
68726,Pacific Rim,11-07-2013,"Action, Science Fiction, Adventure",Guillermo del Toro,"Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr.","Mary Parent, Guillermo del Toro",248757238.4603167,567995694.4843898,14.0798,6.918,13238,2013
6977,No Country for Old Men,09-11-2007,"Crime, Thriller, Western",Joel Coen,"Javier Bardem, Tommy Lee Jones, Josh Brolin, Woody Harrelson, Kelly Macdonald","Ethan Coen, Joel Coen",38817870.95716256,266488047.3012607,11.3156,7.95,13168,2007
49538,X-Men: First Class,01-06-2011,"Action, Science Fiction, Adventure",Matthew Vaughn,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Rose Byrne, Kevin Bacon","Simon Kinberg, Lauren Shuler Donner",228999328.70689386,506123043.81602126,0.3843,7.3,13457,2011
296096,Me Before You,01-06-2016,"Drama, Romance",Thea Sharrock,"Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance, Brendan Coyle","Alison Owen, Karen Rosenfelt",26827800.855808374,278935453.05230683,10.8459,7.917,13147,2016
70981,Prometheus,30-05-2012,"Science Fiction, Mystery, Horror",Ridley Scott,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce","Ridley Scott, Walter Hill",182289563.31611454,565594692.4277943,8.6337,6.592,13150,2012
19908,Zombieland,02-10-2009,"Comedy, Horror",Ruben Fleischer,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin, Amber Heard",Gavin Polone,35415125.59605103,153652934.28275773,6.6485,7.26,13068,2009
37799,The Social Network,01-10-2010,Drama,David Fincher,"Jesse Eisenberg, Andrew Garfield, Armie Hammer, Josh Pence, Justin Timberlake","Ceán Chaffin, Dana Brunetti",59056939.501779355,332077635.8919039,8.7161,7.4,13052,2010
72105,Ted,29-06-2012,"Comedy, Fantasy",Seth MacFarlane,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi","John Jacobs, Jason Clark",70111370.51,770339309.5466127,11.5241,6.449,13072,2012
14,American Beauty,15-09-1999,Drama,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari","Dan Jinks, Bruce Cohen",28986464.58583433,688518587.1293097,9.2618,8.001,12940,1999
82690,Wreck-It Ralph,01-11-2012,"Family, Animation, Comedy, Adventure",Rich Moore,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch, Alan Tudyk","Clark Spencer, Monica Lago-Kaytis",231367522.67045307,660761651.2335993,13.5667,7.355,12996,2012
210577,Gone Girl,01-10-2014,"Mystery, Thriller, Drama",David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry, Carrie Coon","Reese Witherspoon, Joshua Donen",82955372.22898081,504382614.6139032,19.9755,7.89,19810,2014
670,Oldboy,21-11-2003,"Drama, Thriller, Mystery, Action",Park Chan-wook,"Choi Min-sik, Yoo Ji-tae, Kang Hye-jung, Kim Byeong-ok, Ji Dae-han",Syd Lim,5249070.652173913,30619578.804347824,18.0477,8.239,9718,2003
414906,The Batman,01-03-2022,"Crime, Mystery, Thriller",Matt Reeves,"Robert Pattinson, Zoë Kravitz, Jeffrey Wright, Colin Farrell, Paul Dano","Matt Reeves, Dylan Clark",203514223.2321334,850112218.5684645,17.9842,7.658,11776,2022
637649,Wrath of Man,22-04-2021,"Thriller, Crime, Drama",Guy Ritchie,"Jason Statham, Holt McCallany, Rocci Williams, Josh Hartnett, Jeffrey Donovan","Guy Ritchie, Ivan Atkinson",47524523.009927295,123523944.96854632,15.8035,7.58,6017,2021
559,Spider-Man 3,01-05-2007,"Action, Adventure, Science Fiction",Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace","Avi Arad, Grant Curtis",400600428.2779176,1389653963.2768035,17.7939,6.454,15089,2007
12,Finding Nemo,30-05-2003,"Animation, Family, Adventure",Andrew Stanton,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush",Graham Walters,164470880.4347826,1645295888.4046087,17.0226,7.817,20421,2003
812,Aladdin,25-11-1992,"Animation, Family, Adventure, Fantasy, Romance",John Musker,"Scott Weinger, Robin Williams, Linda Larkin, Jonathan Freeman, Gilbert Gottfried","Ron Clements, John Musker",64250919.45830362,1156631786.5681894,15.5687,7.7,11938,1992
9769,Lolita,27-09-1997,"Drama, Romance",Adrian Lyne,"Jeremy Irons, Dominique Swain, Melanie Griffith, Frank Langella, Suzanne Shepherd","Mario Kassar, Joel B. Michaels",124364274.14330217,2206462.9283489096,17.2724,7.107,1944,1997
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",07-12-2005,"Adventure, Family, Fantasy",Andrew Adamson,"William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson","Philip Steuer, Mark Johnson",296721658.98617506,1228119596.9403224,16.4863,7.136,11416,2005
99861,Avengers: Age of Ultron,22-04-2015,"Action, Adventure, Science Fiction",Joss Whedon,"Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans, Scarlett Johansson",Kevin Feige,319203284.99643487,1908976493.067763,15.4419,7.27,24274,2015
1124,The Prestige,17-10-2006,"Drama, Mystery, Science Fiction",Christopher Nolan,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo, Rebecca Hall","Emma Thomas, Aaron Ryder",63877579.365079366,175146431.50929067,16.1299,8.206,17421,2006
564,The Mummy,16-04-1999,"Adventure, Action, Fantasy",Stephen Sommers,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo, Patricia Velásquez","Sean Daniel, James Jacks",154594477.79111645,803669997.9782952,16.8223,6.965,9875,1999
