movie_id,title,release_date,genres,director,actors,producers,budget,revenue,popularity,vote_average,vote_count,production_companies
324786,Hacksaw Ridge,2016-10-07,"Drama, History, War",Mel Gibson,"Andrew Garfield, Sam Worthington, Vince Vaughn, Teresa Palmer, Luke Bracey","Bruce Davey, Brian Oliver",40000000,175302354,17.5865,8.189,14732,"['Summit Entertainment', 'Pandemonium', 'Cross Creek Pictures', 'Permut Presentations', 'Vendian Entertainment', 'Argent Pictures', 'IM Global', 'AI Film', 'Bliss Media', 'Kylin Pictures', 'Cosmos Filmed Entertainment', 'Icon Productions', 'Lionsgate']"
438631,Dune,2021-09-15,"Science Fiction, Adventure",Denis Villeneuve,"Timothée Chalamet, Rebecca Ferguson, Oscar Isaac, Jason Momoa, Stellan Skarsgård","Cale Boyter, Mary Parent",165000000,410668500,22.1895,7.78,14700,['Legendary Pictures']
607,Men in Black,1997-07-02,"Action, Adventure, Comedy, Science Fiction",Barry Sonnenfeld,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn","Laurie MacDonald, Walter F. Parkes",90000000,589390539,10.521,7.219,14715,"['Columbia Pictures', 'Amblin Entertainment', 'Parkes+MacDonald Production']"
12155,Alice in Wonderland,2010-03-03,"Family, Fantasy, Adventure",Tim Burton,"Mia Wasikowska, Johnny Depp, Anne Hathaway, Helena Bonham Carter, Crispin Glover","Katterli Frauenfelder, Joe Roth",200000000,1025467110,10.4055,6.639,14711,"['Walt Disney Pictures', 'Roth Films', 'Team Todd', 'Tim Burton Productions', 'The Zanuck Company']"
218,The Terminator,1984-10-26,"Action, Thriller, Science Fiction",James Cameron,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen",Gale Anne Hurd,6400000,78371200,18.0985,7.678,14447,"['Hemdale', 'Pacific Western']"
10528,Sherlock Holmes,2009-12-23,"Adventure, Crime, Mystery, Action",Guy Ritchie,"Robert Downey Jr., Jude Law, Rachel McAdams, Mark Strong, Eddie Marsan","Lionel Wigram, Joel Silver",90000000,524028679,6.5479,7.219,14690,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Silver Pictures', 'Wigram Productions']"
1271,300,2007-03-07,"Action, Adventure, War",Zack Snyder,"Gerard Butler, Lena Headey, Dominic West, David Wenham, Vincent Regan","Bernie Goldmann, Gianni Nunnari",65000000,456082343,8.8507,7.196,14617,"['Virtual Studios', 'Legendary Pictures', 'Hollywood Gang Productions', 'Atmosphere Entertainment MM', 'Warner Bros. Pictures']"
353486,Jumanji: Welcome to the Jungle,2017-12-09,"Adventure, Comedy, Fantasy, Action",Jake Kasdan,"Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Rhys Darby","William Teitler, Matt Tolmach",90000000,995339117,8.004,6.818,14385,"['Matt Tolmach Productions', 'Seven Bucks Productions', 'Columbia Pictures']"
8966,Twilight,2008-11-20,"Fantasy, Drama, Romance",Catherine Hardwicke,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Ashley Greene","Wyck Godfrey, Greg Mooradian",37000000,393616788,17.5981,6.28,14315,"['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest', 'Aura Films']"
10191,How to Train Your Dragon,2010-03-18,"Fantasy, Adventure, Animation, Family",Dean DeBlois,"Jay Baruchel, Gerard Butler, Craig Ferguson, America Ferrera, Jonah Hill",Bonnie Arnold,165000000,495141736,10.9109,7.857,14249,['DreamWorks Animation']
1894,Star Wars: Episode II - Attack of the Clones,2002-05-15,"Adventure, Action, Science Fiction",George Lucas,"Hayden Christensen, Ewan McGregor, Natalie Portman, Christopher Lee, Samuel L. Jackson","George Lucas, Rick McCallum",120000000,649398328,6.7508,6.591,14216,['Lucasfilm Ltd.']
324552,John Wick: Chapter 2,2017-02-08,"Action, Thriller, Crime",Chad Stahelski,"Keanu Reeves, Common, Laurence Fishburne, Riccardo Scamarcio, Ruby Rose","Erica Lee, Basil Iwanyk",40000000,171539887,11.0446,7.337,14134,"['Thunder Road', '87Eleven', 'Summit Entertainment']"
274870,Passengers,2016-12-21,"Drama, Romance, Science Fiction",Morten Tyldum,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne, Andy Garcia","Ori Marmur, Michael Maher",110000000,303144152,5.226,6.952,14129,"['Columbia Pictures', 'Village Roadshow Pictures', 'Original Film', 'Company Films', 'Start Motion Pictures', 'LStar Capital', 'Wanda Pictures']"
557,Spider-Man,2002-05-01,"Action, Science Fiction",Sam Raimi,"Tobey Maguire, Willem Dafoe, Kirsten Dunst, James Franco, Cliff Robertson","Ian Bryce, Laura Ziskin",139000000,821708551,19.2855,7.324,20499,"['Marvel Enterprises', 'Laura Ziskin Productions', 'Columbia Pictures']"
102382,The Amazing Spider-Man 2,2014-04-16,"Action, Adventure, Science Fiction",Marc Webb,"Andrew Garfield, Emma Stone, Jamie Foxx, Dane DeHaan, Colm Feore","Matt Tolmach, Avi Arad",200000000,716934779,20.6859,6.531,14114,"['Columbia Pictures', 'Matt Tolmach Productions', 'Arad Productions', 'Marvel Entertainment']"
280,Terminator 2: Judgment Day,1991-07-03,"Action, Thriller, Science Fiction",James Cameron,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Earl Boen","James Cameron, Van Ling",102000000,517778573,15.5875,8.1,14117,"['Carolco Pictures', 'Pacific Western', 'Lightstorm Entertainment', 'Le Studio Canal+']"
324857,Spider-Man: Into the Spider-Verse,2018-12-06,"Animation, Action, Adventure, Science Fiction",Bob Persichetti,"Shameik Moore, Jake Johnson, Hailee Steinfeld, Mahershala Ali, Brian Tyree Henry","Phil Lord, Christopher Miller",90000000,394884133,18.9899,8.393,17049,"['Columbia Pictures', 'Lord Miller', 'Pascal Pictures', 'Sony Pictures Animation', 'Arad Productions', 'Marvel Entertainment']"
1197306,A Working Man,2025-03-26,"Action, Crime, Thriller",David Ayer,"Jason Statham, Jason Flemyng, Merab Ninidze, Maximilian Osinski, Cokey Falkow","David Ayer, Sylvester Stallone",40000000,88200711,20.2677,6.686,1846,"['Cedar Park Entertainment', 'BlockFilm', 'Punch Palace Productions', 'Balboa Productions', 'Black Bear Pictures', 'Fifth Season', 'CAT5']"
933260,The Substance,2024-09-07,"Horror, Science Fiction, Drama",Coralie Fargeat,"Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams","Eric Fellner, Coralie Fargeat",17500000,77316812,18.0127,7.136,5864,"['Working Title Films', 'Blacksmith', 'Working Title Films']"
121,The Lord of the Rings: The Two Towers,2002-12-18,"Adventure, Fantasy, Action",Peter Jackson,"Elijah Wood, Ian McKellen, Viggo Mortensen, Sean Astin, Andy Serkis","Peter Jackson, Barrie M. Osborne",79000000,926287400,19.3353,8.415,23689,"['New Line Cinema', 'WingNut Films', 'The Saul Zaentz Company']"
1007734,Nobody 2,2025-08-13,"Action, Thriller",Timo Tjahjanto,"Bob Odenkirk, Connie Nielsen, John Ortiz, Colin Hanks, RZA","Kelly McCormick, David Leitch",25000000,41618135,18.1429,6.941,1430,"['Universal Pictures', '87North Productions', 'OPE Partners', 'Eighty Two Films']"
1078605,Weapons,2025-08-04,"Horror, Mystery",Zach Cregger,"Julia Garner, Josh Brolin, Alden Ehrenreich, Austin Abrams, Benedict Wong","J.D. Lifshitz, Miri Yoon",38000000,269972492,18.6222,7.252,3220,"['Subconscious', 'Vertigo Entertainment', 'BoulderLight Pictures', 'New Line Cinema', 'Domain Entertainment']"
3558,"Girl, Interrupted",1999-12-21,Drama,James Mangold,"Winona Ryder, Angelina Jolie, Clea DuVall, Brittany Murphy, Elisabeth Moss","Cathy Konrad, Douglas Wick",40000000,48350205,16.452,7.6,4116,"['Red Wagon Entertainment', 'Columbia Pictures']"
64690,Drive,2011-09-15,"Drama, Thriller, Crime",Nicolas Winding Refn,"Ryan Gosling, Carey Mulligan, Bryan Cranston, Albert Brooks, Oscar Isaac","Michel Litvak, John Palermo",15000000,79713640,12.5986,7.584,13501,"['FilmDistrict', 'Bold Films', 'Marc Platt Productions', 'OddLot Entertainment', 'Motel Movies', 'Newbridge Film Capital']"
85,Raiders of the Lost Ark,1981-06-12,"Adventure, Action",Steven Spielberg,"Harrison Ford, Karen Allen, Paul Freeman, John Rhys-Davies, Ronald Lacey",Frank Marshall,18000000,389925971,10.6758,7.924,13521,"['Paramount Pictures', 'Lucasfilm Ltd.']"
194662,Birdman or (The Unexpected Virtue of Ignorance),2014-10-17,"Drama, Comedy",Alejandro G. Iñárritu,"Michael Keaton, Emma Stone, Zach Galifianakis, Edward Norton, Andrea Riseborough","Arnon Milchan, Alejandro G. Iñárritu",18000000,103215094,5.903,7.444,13501,"['TSG Entertainment', 'Worldview Entertainment', 'New Regency Pictures', 'M Productions', 'Le Grisbi Productions']"
103,Taxi Driver,1976-02-09,"Crime, Drama",Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle","Julia Phillips, Michael Phillips",1900000,28579636,13.6225,8.128,13316,"['Italo/Judeo Productions', 'Bill/Phillips', 'Columbia Pictures']"
157350,Divergent,2014-03-14,"Action, Adventure, Science Fiction",Neil Burger,"Shailene Woodley, Theo James, Zoë Kravitz, Miles Teller, Jai Courtney","Pouya Shahbazian, Douglas Wick",85000000,288885818,11.7783,6.905,13382,"['Summit Entertainment', 'Red Wagon Entertainment']"
809,Shrek 2,2004-05-19,"Animation, Family, Comedy, Fantasy, Romance",Conrad Vernon,"Mike Myers, Eddie Murphy, Cameron Diaz, Julie Andrews, Antonio Banderas","Aron Warner, John H. Williams",150000000,935454538,13.4228,7.31,13327,"['DreamWorks Animation', 'Pacific Data Images']"
530915,1917,2019-12-25,"War, History, Drama",Sam Mendes,"George MacKay, Dean-Charles Chapman, Mark Strong, Andrew Scott, Richard Madden","Pippa Harris, Michael Lerman",100000000,446064352,8.722,7.987,13430,"['DreamWorks Pictures', 'Reliance Entertainment', 'New Republic Pictures', 'Neal Street Productions', 'Mogambo Films']"
141,Donnie Darko,2001-01-19,"Fantasy, Drama, Mystery",Richard Kelly,"Jake Gyllenhaal, Jena Malone, James Duval, Drew Barrymore, Beth Grant","Nancy Juvonen, Adam Fields",4500000,7500000,9.8298,7.764,13308,"['Flower Films', 'Pandora Cinema', 'Newmarket Films']"
131634,The Hunger Games: Mockingjay - Part 2,2015-11-18,"Action, Adventure, Science Fiction",Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks","Nina Jacobson, Jon Kilik",160000000,653428261,6.597,6.9,13254,"['Lionsgate', 'Color Force', 'Studio Babelsberg']"
68726,Pacific Rim,2013-07-11,"Action, Science Fiction, Adventure",Guillermo del Toro,"Charlie Hunnam, Rinko Kikuchi, Idris Elba, Max Martini, Clifton Collins Jr.","Mary Parent, Guillermo del Toro",180000000,411000000,14.0798,6.918,13238,"['Double Dare You', 'Legendary Pictures']"
6977,No Country for Old Men,2007-11-09,"Crime, Thriller, Western",Joel Coen,"Javier Bardem, Tommy Lee Jones, Josh Brolin, Woody Harrelson, Kelly Macdonald","Ethan Coen, Joel Coen",25000000,171627166,11.3156,7.95,13168,"['Miramax', 'Paramount Vantage', 'Scott Rudin Productions', 'Mike Zoss Productions']"
49538,X-Men: First Class,2011-06-01,"Action, Science Fiction, Adventure",Matthew Vaughn,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Rose Byrne, Kevin Bacon","Simon Kinberg, Lauren Shuler Donner",160000000,353624124,0.3843,7.3,13457,"[""The Donners' Company"", 'Bad Hat Harry Productions', '20th Century Fox', 'Marvel Entertainment']"
296096,Me Before You,2016-06-01,"Drama, Romance",Thea Sharrock,"Emilia Clarke, Sam Claflin, Janet McTeer, Charles Dance, Brendan Coyle","Alison Owen, Karen Rosenfelt",20000000,207945075,10.8459,7.917,13147,"['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']"
70981,Prometheus,2012-05-30,"Science Fiction, Mystery, Horror",Ridley Scott,"Noomi Rapace, Michael Fassbender, Charlize Theron, Idris Elba, Guy Pearce","Ridley Scott, Walter Hill",130000000,403354469,8.6337,6.592,13150,"['Dune Entertainment', '20th Century Fox', 'Brandywine Productions', 'Scott Free Productions']"
19908,Zombieland,2009-10-02,"Comedy, Horror",Ruben Fleischer,"Jesse Eisenberg, Woody Harrelson, Emma Stone, Abigail Breslin, Amber Heard",Gavin Polone,23600000,102391540,6.6485,7.26,13068,"['Columbia Pictures', 'Relativity Media', 'Pariah']"
37799,The Social Network,2010-10-01,Drama,David Fincher,"Jesse Eisenberg, Andrew Garfield, Armie Hammer, Josh Pence, Justin Timberlake","Ceán Chaffin, Dana Brunetti",40000000,224920315,8.7161,7.4,13052,"['Columbia Pictures', 'Relativity Media', 'Scott Rudin Productions', 'Michael De Luca Productions', 'Trigger Street Productions']"
72105,Ted,2012-06-29,"Comedy, Fantasy",Seth MacFarlane,"Mark Wahlberg, Mila Kunis, Seth MacFarlane, Joel McHale, Giovanni Ribisi","John Jacobs, Jason Clark",50000000,549368315,11.5241,6.449,13072,"['Universal Pictures', 'MRC', 'Fuzzy Door Productions', 'Bluegrass Films', 'Smart Entertainment']"
14,American Beauty,1999-09-15,Drama,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari","Dan Jinks, Bruce Cohen",15000000,356296601,9.2618,8.001,12940,"['DreamWorks Pictures', 'Jinks/Cohen Company']"
82690,Wreck-It Ralph,2012-11-01,"Family, Animation, Comedy, Adventure",Rich Moore,"John C. Reilly, Sarah Silverman, Jack McBrayer, Jane Lynch, Alan Tudyk","Clark Spencer, Monica Lago-Kaytis",165000000,471222889,13.5667,7.355,12996,['Walt Disney Animation Studios']
559,Spider-Man 3,2007-05-01,"Action, Adventure, Science Fiction",Sam Raimi,"Tobey Maguire, Kirsten Dunst, James Franco, Thomas Haden Church, Topher Grace","Avi Arad, Grant Curtis",258000000,894983373,17.7939,6.454,15089,"['Laura Ziskin Productions', 'Marvel Studios', 'Columbia Pictures']"
12,Finding Nemo,2003-05-30,"Animation, Family, Adventure",Andrew Stanton,"Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe, Geoffrey Rush",Graham Walters,94000000,940335536,17.0226,7.817,20421,['Pixar']
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-07,"Adventure, Family, Fantasy",Andrew Adamson,"William Moseley, Anna Popplewell, Skandar Keynes, Georgie Henley, Liam Neeson","Philip Steuer, Mark Johnson",180000000,745013115,16.4863,7.136,11416,"['Walt Disney Pictures', 'Walden Media', 'C.S. Lewis Company']"
1124,The Prestige,2006-10-17,"Drama, Mystery, Science Fiction",Christopher Nolan,"Hugh Jackman, Christian Bale, Michael Caine, Piper Perabo, Rebecca Hall","Emma Thomas, Aaron Ryder",40000000,109676311,16.1299,8.206,17421,"['Warner Bros. Pictures', 'Touchstone Pictures', 'Newmarket Films', 'Syncopy']"
564,The Mummy,1999-04-16,"Adventure, Action, Fantasy",Stephen Sommers,"Brendan Fraser, Rachel Weisz, John Hannah, Arnold Vosloo, Patricia Velásquez","Sean Daniel, James Jacks",80000000,415885488,16.8223,6.965,9875,['Alphaville Films']
122917,The Hobbit: The Battle of the Five Armies,2014-12-10,"Action, Adventure, Fantasy",Peter Jackson,"Ian McKellen, Martin Freeman, Richard Armitage, Orlando Bloom, Evangeline Lilly","Fran Walsh, Zane Weiner",250000000,956019788,16.5282,7.332,15244,"['New Line Cinema', 'Metro-Goldwyn-Mayer', 'WingNut Films']"
12444,Harry Potter and the Deathly Hallows: Part 1,2010-11-17,"Adventure, Fantasy",David Yates,"Daniel Radcliffe, Emma Watson, Rupert Grint, Toby Jones, Helena Bonham Carter","David Heyman, J.K. Rowling",250000000,954305868,16.6328,7.734,20245,"['Warner Bros. Pictures', 'Heyday Films']"
161,Ocean's Eleven,2001-12-07,"Thriller, Crime",Steven Soderbergh,"George Clooney, Brad Pitt, Andy Garcia, Matt Damon, Julia Roberts",Jerry Weintraub,85000000,450717150,11.4931,7.457,12444,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Jerry Weintraub Productions', 'Section Eight']"
372058,Your Name.,2016-08-26,"Animation, Romance, Drama",Makoto Shinkai,"Ryunosuke Kamiki, Mone Kamishiraishi, Ryo Narita, Aoi Yuuki, Nobunaga Shimazaki","Genki Kawamura, Katsuhiro Takei",7500000,405320132,27.1914,8.478,12418,"['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'jeki', 'AMUSE', 'voque ting', 'Lawson Entertainment']"
771,Home Alone,1990-11-16,"Comedy, Family",Chris Columbus,"Macaulay Culkin, Joe Pesci, Daniel Stern, John Heard, Roberts Blossom",John Hughes,18000000,476684675,0.7908,7.463,12413,"['Hughes Entertainment', '20th Century Fox']"
194,Amélie,2001-04-25,"Comedy, Romance",Jean-Pierre Jeunet,"Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze","Claudie Ossard, Arne Meerkamp van Embden",10000000,173921954,8.9551,7.919,12318,"['Victoires Productions', 'Tapioca Films', 'France 3 Cinéma', 'MMC Independent', 'UGC']"
23483,Kick-Ass,2010-03-26,"Action, Crime",Matthew Vaughn,"Aaron Taylor-Johnson, Chloë Grace Moretz, Nicolas Cage, Lyndsy Fonseca, Mark Strong","David Reid, Tarquin Pack",28000000,96188903,6.3786,7.123,12302,"['Plan B Entertainment', 'Marv']"
38757,Tangled,2010-11-24,"Animation, Family, Adventure",Nathan Greno,"Mandy Moore, Zachary Levi, Donna Murphy, Ron Perlman, M.C. Gainey",Roy Conli,260000000,592461732,13.5425,7.609,12291,"['Walt Disney Animation Studios', 'Walt Disney Pictures']"
8358,Cast Away,2000-12-22,"Adventure, Drama",Robert Zemeckis,"Tom Hanks, Helen Hunt, Chris Noth, Paul Sanchez, Lari White","Tom Hanks, Steve Starkey",90000000,429632142,9.4442,7.661,12171,"['20th Century Fox', 'DreamWorks Pictures', 'ImageMovers', 'Playtone']"
562,Die Hard,1988-07-15,"Action, Thriller",John McTiernan,"Bruce Willis, Alan Rickman, Alexander Godunov, Bonnie Bedelia, Reginald VelJohnson","Joel Silver, Beau Marks",28000000,140767956,10.8506,7.808,12165,"['Gordon Company', 'Silver Pictures', '20th Century Fox']"
119450,Dawn of the Planet of the Apes,2014-07-08,"Science Fiction, Action, Drama, Thriller",Matt Reeves,"Andy Serkis, Jason Clarke, Toby Kebbell, Gary Oldman, Keri Russell","Dylan Clark, Peter Chernin",170000000,710644566,7.85,7.337,12146,"['TSG Entertainment', 'Chernin Entertainment', 'Ingenious Media', '20th Century Fox']"
1359,American Psycho,2000-04-13,"Thriller, Drama, Crime",Mary Harron,"Christian Bale, Justin Theroux, Josh Lucas, Bill Sage, Chloë Sevigny","Christian Halsey Solomon, Chris Hanley",7000000,34269748,11.7279,7.407,12161,"['Lionsgate', 'Pressman Film', 'Muse Productions', 'Christian Halsey Solomon Productions']"
115,The Big Lebowski,1998-03-06,"Comedy, Crime",Joel Coen,"Jeff Bridges, John Goodman, Julianne Moore, Steve Buscemi, David Huddleston",Ethan Coen,15000000,47010480,8.2946,7.8,12064,"['PolyGram Filmed Entertainment', 'Working Title Films']"
49530,In Time,2011-10-27,"Action, Thriller, Science Fiction",Andrew Niccol,"Amanda Seyfried, Justin Timberlake, Cillian Murphy, Vincent Kartheiser, Olivia Wilde","Marc Abraham, Eric Newman",40000000,173900000,8.5222,7.0,12060,"['New Regency Pictures', 'Strike Entertainment']"
1858,Transformers,2007-06-27,"Adventure, Science Fiction, Action",Michael Bay,"Shia LaBeouf, Megan Fox, Mark Ryan, Peter Cullen, Hugo Weaving","Tom DeSanto, Don Murphy",150000000,709709780,3.6079,6.822,12096,"['DreamWorks Pictures', 'di Bonaventura Pictures', 'DeSanto/Murphy Productions', 'Paramount Pictures']"
8681,Taken,2008-02-18,"Action, Thriller",Pierre Morel,"Liam Neeson, Maggie Grace, Famke Janssen, Olivier Rabourdin, Leland Orser","Pierre-Ange Le Pogam, Luc Besson",25000000,226830568,8.6093,7.402,12004,"['EuropaCorp', 'M6 Films', 'Grive Productions', 'Seaside Film Taken', 'All Pictures Media']"
14161,2012,2009-10-10,"Action, Adventure, Science Fiction",Roland Emmerich,"John Cusack, Amanda Peet, Chiwetel Ejiofor, Thandiwe Newton, Oliver Platt","Larry Franco, Mark Gordon",200000000,791217826,17.0357,5.873,12652,"['Columbia Pictures', 'Centropolis Entertainment', 'Farewell Productions', 'The Mark Gordon Company']"
573435,Bad Boys: Ride or Die,2024-06-05,"Action, Comedy, Crime",Adil El Arbi,"Will Smith, Martin Lawrence, Vanessa Hudgens, Alexander Ludwig, Paola Nuñez","Chad Oman, Will Smith",100000000,404547819,15.5954,7.328,3278,"['Westbrook', 'Columbia Pictures', 'Don Simpson/Jerry Bruckheimer Films', '2.0 Entertainment']"
